doc_id,file_name,sentence
4,Johnson-Johnson.pdf,"•  We expanded our Global Exercise Reimbursement, a popular benefit with   tens of thousands of employees, to include additional virtual subscriptions and  at-home equipment."
4,Johnson-Johnson.pdf,We continue to evolve the reimbursement beyond exercise  to support total well-being.
4,Johnson-Johnson.pdf,•  We piloted a new Employee Mental Well-Being Training to educate and  empower employees to prioritize their mental well-being and support their  colleagues to do the same.
4,Johnson-Johnson.pdf,"Digital health and well-being support: Digital health and well-being tools  continued to support employees to stay physically energized, emotionally  connected and mentally focused."
4,Johnson-Johnson.pdf,"This included the expansion of the online  confidential health risk assessment that helps employees understand how lifestyle  choices, health status and behavior influence their current and future well-being  and learn how to address modifiable health risks."
4,Johnson-Johnson.pdf,"Global Activity Challenge: Our sixth annual 30-day Global Activity Challenge  engaged more than 29,000 participants in 74 countries, encouraging employees  to be physically energized, reduce stress and boost their total health."
4,Johnson-Johnson.pdf,Energy management: Our enterprise-wide ENERGY FOR PERFORMANCE  program helps employees manage their energy capacity so that they can be  their best at work and in life.
4,Johnson-Johnson.pdf,We have consistently expanded the use of this  program and introduced virtual courses to continue to deliver this important  training during the pandemic.
4,Johnson-Johnson.pdf,"In 2021, 9,816 employees completed ENERGY FOR  PERFORMANCE courses."
4,Johnson-Johnson.pdf,"At  & , we understand that human health and environmental health are fundamentally linked—healthy people need a  healthy planet."
4,Johnson-Johnson.pdf,"We are marshaling our resources, expertise and convening power to positively impact planetary health while also ensuring  the resilience or our business for generations to come."
4,Johnson-Johnson.pdf,"This commitment includes continually striving to improve the environmental footprint  of our operations, our products and our value chain while working with like-minded partners to tackle today’s global health challenges at  the intersection of human and environmental health."
4,Johnson-Johnson.pdf,"The latest Intergovernmental Panel on Climate Change (IPCC) report, released in February 2022, noted: We now know that a healthy planet  is fundamental to secure a liveable future for people on Earth and that’s why we say that the needs of climate, nature and local communities  have to be considered together and prioritized in decision making and planning—every day and in every region of our world.49 
Our Environmental Health and Safety (EH&S) Standards reflect industry best practices and aim to ensure that all  &   entities around the world are compliant with applicable environmental laws and regulations and that they maintain consistently high-quality  EH&S performance in line with our goals and the multiple metrics that we track at every facility and through our supply chain (see section:  Responsible Supply Base)."
4,Johnson-Johnson.pdf,"At  & , our commitment to the health of our planet is grounded in   Our Credo values that say we must protect the environment and natural resources we  are privileged to use and is inspired by Our Purpose to change the trajectory of health for  humanity—because we know healthy people need a healthy planet."
4,Johnson-Johnson.pdf,"That is why in addition  to the decades of effort to improve the environmental performance of our business, we also  work with partners to make a difference beyond our value chain, advancing solutions that help  improve the health of people and our planet."
4,Johnson-Johnson.pdf,Our Goals are aimed at reducing  our carbon footprint and doing our  part to address one of the greatest  global public health challenges  of our time—climate change.
4,Johnson-Johnson.pdf,"In  parallel, we drive improvements  across resource consumption and  product development and packaging  optimizations as part of our ongoing  environmental sustainability activities."
4,Johnson-Johnson.pdf,* See the EH&S Compliance and Certifications table in the ESG Performance Data section of this Report for  footnote considerations related to EH&S Governance data.
4,Johnson-Johnson.pdf, &  is committed to helping mitigate our impact on climate change and climate  change’s impact on our business and society.
4,Johnson-Johnson.pdf,"To do our part to help maintain a healthy climate, we take  a holistic approach that includes improving the footprint of our operation and value chain, supporting  policies that aim to achieve a low-carbon economy, and working with others to drive impact at scale."
4,Johnson-Johnson.pdf,We have made significant progress against our Health for Humanity 2025 Goals that focus on carbon  neutrality and renewable electricity.
4,Johnson-Johnson.pdf,We will also continue to engage our upstream suppliers in  emissions reductions associated with our procurement practices and recognize we must continue   at a pace to meet our commitments.
4,Johnson-Johnson.pdf,"Our operational (Scope 1 + Scope 2) emissions goal has been validated by the Science Based Targets initiative (SBTi) as  being consistent with the reductions required to keep global warming to 1.5°C, and our operational carbon neutrality goal  goes beyond what the latest climate science deems necessary to meet the goals of the Paris Climate Agreement."
4,Johnson-Johnson.pdf,"Our value  chain (Scope 3) emissions goal has been validated by SBTi as being consistent with a 2°C reduction scenario, and we will be  reevaluating this goal based on the guidance from SBTi issued in 2021."
