tweet,channel,apple,tesla,google
Regulation is coming for crypto.  https://t.co/0PvanWeijV,wired,0,0,0
"Tech CEOs always seem to be depriving themselves of something—a diet, a workout plan, some practice that separates them from the rest of us mere humans. But there's more to it than that.  https://t.co/nSWGzZWRPb",wired,0,0,0
"The sophisticated disinformation machinery Putin spent decades cultivating collapsed within days—achieving what no one thought possible: a Ukraine defiant, a West united, and a Russia humbled.  https://t.co/haustrgily",wired,0,0,0
It’s hard to think of a body part that is as simultaneously useless and as troublesome as the hymen.  https://t.co/BZ6Ffdq31Q,wired,0,0,0
Take your memories into the future.  https://t.co/HDOx9HfGUE,wired,0,0,0
"Cool stuff is often expensive, but these things are fantastic for cheap:  https://t.co/nX06OqMby0",wired,0,0,0
Your pup will thank you.  https://t.co/yjWLkrNDuV,wired,0,0,0
Here is a list of ways to make using an iPhone faster and more convenient.  https://t.co/AMlL2wCn9M,wired,0,0,0
"Sometimes all you need to make peace with your partner is some helpful tech and a collaborative approach. If you and your partner(s) are looking to get a bit more organized too, here’s how you can go about it.  https://t.co/M4QC5d07hq",wired,0,0,0
"Goodbye removable sims. Hello to the next, tinier evolution.  https://t.co/XcIsJ4Jtnp",wired,0,0,0
"How hot is it? Literally hot enough to cook an egg. This cast iron pan got up to 164 degrees on a 106-degree day in Tucson, AZ.   🎥: Newsflare  https://t.co/lDG0PBpXuT",wired,0,0,0
Make pizza—and so much more—like a pro.  https://t.co/p6JrRdHC3y,wired,0,0,0
Unfortunately the internet doesn't know physics all that well.  https://t.co/LPO72CSHyb,wired,0,0,0
"Best Buy in the midst of its anniversary sale, giving you the chance to upgrade your gadget game.  https://t.co/oIzO9uR0Ki",wired,0,0,0
Delivery apps that focused on recent explosive growth have another thing coming if they want to survive in the long term.  https://t.co/93NYljaBUa,wired,0,0,0
"Jared Mauch, the Michigan man who built a fiber-to-the-home internet provider because he couldn’t get good broadband service from AT&amp;T or Comcast, is expanding with the help of $2.6 million in government money. Via @arstechnica  https://t.co/AfAIVODfGC",wired,0,0,0
The only reason you're able to read this right now is because no one has chopped the wires that run internet underground in half. But why would someone do that in the first place?  https://t.co/MgEqV0cXP2,wired,0,0,0
"We've tested a ton of cheap laptops, and for everyday tasks, these machines will do everything you ask of them—and leave some money in your bank account.  https://t.co/1n66aN9tc8",wired,0,0,0
Captcha used to be a great way to weed out bots. But has it become too damn hard for humans too?  https://t.co/vvf9cyyhp4  🎨: Elena Lacey  https://t.co/Zc2VmpVSOm,wired,0,0,0
"Memory isn’t as set in stone as you might imagine. With the right technique, you may be able to remember almost anything at all. (From 2020)  Via @WIRED UK  https://t.co/DyAy9PLDte",wired,0,0,0
"We might like to think we have arrived at a state of great moral enlightenment, but there is reason to believe that further moral revolutions await.  https://t.co/UHZfH6RfCt",wired,0,0,0
BREAKING: The State Department organization has offered a $10 million bounty for anyone able to share details about five key members of the Conti group.  https://t.co/Lkt04f9v15,wired,0,0,0
"After 17 years and more than 10,000 vulnerability disclosures, the Zero Day Initiative is calling out a “disturbing trend” at the Black Hat security conference in Las Vegas today and announcing a plan to apply some counter pressure.  https://t.co/a5y3hszU7G",wired,0,0,0
"The Raspberry Pi-powered system, which can be carried around or sit in a car, scans for nearby devices and alerts you if the same phone is detected multiple times within the past 20 minutes. In theory it can alert you if a car is tailing you. Via @WIREDUK  https://t.co/HPvfKrOFkM",wired,0,0,0
"This week on Gadget Lab, WIRED reviews editor Julian Chokkattu joins us to talk about everything Samsung announced this week, plus what it all means for the next versions of Android.  https://t.co/MqpdQsx99Q",wired,0,0,0
Researchers are warning about a novel technique attackers could use to de-anonymize website visitors and potentially connect the dots on many components of targets’ digital lives.  https://t.co/y70GcywqK1,wired,0,0,0
"Want to get your hands on a MoonSwatch? Well, get in line.  https://t.co/cQv9CMSfzq",wired,0,0,0
“The pandemic created the perfect storm for this to happen.”  https://t.co/cJ2cp181rY,wired,0,0,0
“I don’t think what’s happening here with TikTok’s layoffs is any different to what’s going on in big tech.”  https://t.co/Euu6ZR89wJ,wired,0,0,0
Researchers have developed a bioengineered cornea made of collagen purified from pig skin that resembles the protein found in a human cornea.  https://t.co/cXEzP14Y1w,wired,0,0,0
"It seems as though 'Westworld' creators Lisa Joy and Jonathan Nolan got the hint that with modern sci-fi, less is sometimes more.  https://t.co/sLM5yl3fiz",wired,0,0,0
Meta says an expansion of privacy features in Messenger is unrelated to a high-profile Nebraska abortion case.  https://t.co/odXkTn9uzn,wired,0,0,0
"WIRED Super comfortable design. Great sound, especially bass. Wireless charging case. Seven hours of playtime with noise canceling on. Cheaper than AirPods Pro.   TIRED They work with iPhones, but features are limited. Mid tones are overlooked.  https://t.co/FjwVF1k7NM",wired,0,0,0
"Here's a primer on USB-C, Lightning, and MicroUSB connectors, as well as everything you need to know about cables.  https://t.co/REBSP57upI",wired,0,0,0
“We’ve literally all been there through gritted teeth muttering: ‘Those were all the pictures with traffic lights.’” Via @WIREDUK  https://t.co/ULM89Qsd55,wired,0,0,0
Americans who are uninsured or those who have high-deductible health plans may pay hundreds of dollars a month for insulin.  https://t.co/inG9JhiIPf,wired,0,0,0
"Our future is full of tunnels. The race is on to find out who is going to dig them, and how. Via @WIREDUK  https://t.co/g5TGLiN4Y8",wired,0,0,0
"Wanting to delete your account is one thing, but actually being able to hit the delete button is another story.  https://t.co/7gtA7r39Lp",wired,0,0,0
"You don't need fancy equipment to help with hearing loss, the technology already exists in that little device in your pocket.  https://t.co/P8R3UY9Wni",wired,0,0,0
We did the math on how fast you should drive if you want to fill your tank as seldom as humanly possible. You're welcome.   https://t.co/XMxaV1QihI,wired,0,0,0
Lee Holloway programmed internet security firm Cloudflare into being. Then he became almost unrecognizable to the people who knew him best. (From 2020)   https://t.co/XN58Lkdm9Z,wired,0,0,0
"For All Mankind', the ambitious, surprisingly effective alternate history series from Apple TV+ might be one of the greatest science fiction shows of the modern TV era.   https://t.co/h0U2w6tTqL",wired,1,0,0
"Where this investigation will end up, no one is sure. But we do know one thing: it's unlikely the Justice Department would take a step like this if they didn't have the goods. Former president Donald Trump's legal trouble may be just beginning.  https://t.co/aHKj222S6O",wired,0,0,0
We’ve developed a playbook for those dark times.  https://t.co/FRfJyUo5P6,wired,0,0,0
"Want a phone that folds? The #GalaxyZFlip4 and #GalaxyZFold4 were just announced at #GalaxyUnpacked, along with the newest watches and earbuds from #Samsung. WIRED's @JulianChokkattu breaks down all the products and their on-sale dates! #SamsungUnpacked  https://t.co/UU88qEBSci",wired,0,0,0
"LED lanterns are low cost, use very little power, and will keep you from stubbing your toe in a pitch black house. (From 2021)  https://t.co/f5rnEJ5Cs2",wired,0,0,0
The major carriers and phone manufacturers have upped their game against unwanted calls and messages. Here’s how you can effectively block them.  https://t.co/8cQm06ZYL5,wired,0,0,0
Here's the secret to remembering all your passwords—you don't.  https://t.co/xcCLPNgFOk,wired,0,0,0
Doomscrolling. You might be doing it right now. And studies show it's even worse for your health than you think. But there's good news—there are ways to stop it:  https://t.co/Q3HP4ENiz3  🎨: Elena Lacey  https://t.co/jON5j38BjK,wired,0,0,0
When did @joshuatbassett first hear Billy Joel? 👀 We've got the answer here! #HSMTMTS @HSMTheSeries  https://t.co/nrARbk7Gcx,wired,0,0,0
There's no doubt that ebook readers have made life easier. Here’s how to choose the best one for you.  https://t.co/9lcjQxQgPH,wired,0,0,0
"For decades, scientists worried that the Shelta Cave crayfish (Orconectes sheltae) had gone extinct, but the tiny crayfish is hanging on.  https://t.co/Y7nfkZgj94",wired,0,0,0
"TikTok said it would prevent Russia-based users from uploading fresh content, but a new report reveals that certain Russia-based accounts continue to upload videos to the platform, which in turn serves them to Russian users. Call it “shadow-promotion.”  https://t.co/oHSrYmSdfq",wired,0,0,0
@CosmosKrypto Good one 👏🏽,wired,0,0,0
"What if whiteness were suddenly gone? Would the social order of life come undone? Would anything change? These are the questions writer Mohsin Hamid explores in 'The Last White Man', his new novel about race metamorphosis and human morality:  https://t.co/kTWC1voCJ5  📸: Getty  https://t.co/lR6884tlem",wired,0,0,0
WIRED As wearable as a wearable gets. Designating a baseline is smart. Very unusual to see a wearable that is specifically useful for women.  TIRED Can’t use it as anything but a health monitor. Expensive. Rings aren’t for everyone.  https://t.co/Q7aUSYL0LU,wired,0,0,0
"When DALL-E presented a powerful new canvas, people's imaginations drifted in a clinical direction. Why?  https://t.co/7KMB5CJCTR",wired,0,0,0
May the fastest delivery startup win. GO.   https://t.co/A71juLP0Jj,wired,0,0,0
"According to recent findings from analytics company Apptopia, 99 percent of the service’s users have never touched a single video game on the platform. If you’ve played any of their titles, congratulations: You are the one percent.  https://t.co/PvltOjmA1u",wired,0,0,0
Usually demos are kinda meh. This one very much isn’t.  https://t.co/EKBjHALbnc,wired,0,0,0
"Meta, like so many other tech firms, keeps saying they want to protect users. The question for users is whether we should believe their words or their actions.  https://t.co/eT3YiA5qvC",wired,0,0,0
"In the Great Lakes, sea lampreys are a scourge. In Europe, they’re an endangered cultural treasure. Can biologists suppress—and save—the species?  https://t.co/xxZUmYxs0e  📸: Michael Tessler  https://t.co/K9DpqY07Xj",wired,0,0,0
"“This is really useful if you want to understand how a mysterious embedded device works, whether there are vulnerabilities inside, and how you can protect these embedded devices against exploitation.”  https://t.co/7mgzHMthjt",wired,0,0,0
"""They even broke into my safe!""  It's been a bad week for a man who believes that a safe—an obvious investigative target—is beyond the pale. But things for Trump are likely to get worse.   https://t.co/bXaI9QnSQm",wired,0,0,0
"At this moment, experts perceive the US, along with the rest of the world, as embarking on a giant Choose Your Own Adventure that could have wildly varying results.  https://t.co/nOq5vZGZ9P",wired,0,0,0
